id,url,rating,accept time,ip,benchmark,cpu_cores,cpu_freq,gpu_freq
A1PJLZSOUQ4MIL,www.youtube.com/embed/Gg64dK2Qajw?wmode=transparent,5,Tue Jul 29 02:12:52 GMT 2014,75.114.152.77,chrome_cnn,2,729,578.0
A1PJPIO2A1HZ4Y,www.youtube.com/embed/LEQZa3LY48E?wmode=transparent,4,Sun Nov 23 04:32:04 GMT 2014,50.181.213.57,gladiator,2,2457,578.0
A1PO75Q02UI6GC,www.youtube.com/embed/foXtgioJOHQ?wmode=transparent,3,Sun Sep 07 16:44:50 GMT 2014,76.27.139.13,youtube,1,422,578.0
A1PO75Q02UI6GC,www.youtube.com/embed/8MKgUSZ63P4?wmode=transparent,3,Sun Sep 07 16:45:00 GMT 2014,76.27.139.13,compubench_rs_ambiant,3,729,578.0
A1POAW2RQBTBXB,www.youtube.com/embed/ziowK-vOik4?wmode=transparent,2,Mon Jul 28 17:14:58 GMT 2014,70.196.129.245,facebook,4,729,578.0
A1POAW2RQBTBXB,www.youtube.com/embed/pO2yJFDIjEY?wmode=transparent,4,Mon Jul 28 17:19:26 GMT 2014,70.196.129.245,epic_citadel,3,729,578.0
A1POAW2RQBTBXB,www.youtube.com/embed/qKJH2H4ia1g?wmode=transparent,2,Mon Jul 28 17:40:37 GMT 2014,70.196.129.245,compubench_rs_facedetection,3,422,578.0
A1POAW2RQBTBXB,www.youtube.com/embed/JwIhFNOW8Io?wmode=transparent,4,Sun Jul 27 21:48:04 GMT 2014,70.196.135.85,angry_birds,1,1036,578.0
A1POAW2RQBTBXB,www.youtube.com/embed/7Ka6BJWxkJY?wmode=transparent,5,Sun Jul 27 21:51:23 GMT 2014,70.196.135.85,chrome_cnn,4,2457,200.0
A1POAW2RQBTBXB,www.youtube.com/embed/FsW_h2HX3Vg?wmode=transparent,4,Sun Jul 27 21:53:43 GMT 2014,70.196.135.85,chrome_cnn,4,729,578.0
A1POAW2RQBTBXB,www.youtube.com/embed/1OQdzlrj1xc?wmode=transparent,5,Sun Jul 27 21:55:33 GMT 2014,70.196.135.85,compubench_rs_julia,3,1497,578.0
A1POAW2RQBTBXB,www.youtube.com/embed/OIDVxm3RhVI?wmode=transparent,3,Sun Jul 27 21:59:14 GMT 2014,70.196.135.85,compubench_rs_histogram,4,2457,320.0
A1POAW2RQBTBXB,www.youtube.com/embed/9DmvLD0P8nA?wmode=transparent,2,Sun Jul 27 22:00:33 GMT 2014,70.196.135.85,compubench_rs_gaussian,4,2457,200.0
A1POAW2RQBTBXB,www.youtube.com/embed/CHmMDerQbJ4?wmode=transparent,3,Sun Jul 27 22:01:59 GMT 2014,70.196.135.85,compubench_rs_gaussian,3,1958,578.0
A1POAW2RQBTBXB,www.youtube.com/embed/DhhumrvNm7M?wmode=transparent,1,Sun Jul 27 22:03:50 GMT 2014,70.196.135.85,compubench_rs_ambiant,2,1497,578.0
A1PR8TUC1WI8WU,www.youtube.com/embed/0tG-paaPhB0?wmode=transparent,2,Sun Nov 23 22:55:45 GMT 2014,67.197.237.117,photoshop,1,1958,578.0
A1PT2HV1OUPEDV,www.youtube.com/embed/8MKgUSZ63P4?wmode=transparent,2,Mon Sep 08 00:18:34 GMT 2014,74.67.97.102,compubench_rs_ambiant,3,729,578.0
A1PT63J40GNSZF,www.youtube.com/embed/lSOzvhEy3lo?wmode=transparent,2,Mon Jul 28 13:46:09 GMT 2014,161.49.249.254,facebook,3,2457,578.0
A1PT63J40GNSZF,www.youtube.com/embed/dR97RpNb5-8?wmode=transparent,1,Mon Jul 28 13:47:24 GMT 2014,161.49.249.254,compubench_rs_ambiant,1,729,578.0
A1PT63J40GNSZF,www.youtube.com/embed/uAygzgO2OaA?wmode=transparent,5,Mon Jul 28 13:47:28 GMT 2014,161.49.249.254,epic_citadel,4,422,578.0
A1PT63J40GNSZF,www.youtube.com/embed/ziowK-vOik4?wmode=transparent,3,Mon Jul 28 13:47:30 GMT 2014,161.49.249.254,facebook,4,729,578.0
A1PT63J40GNSZF,www.youtube.com/embed/aevgdr23BL0?wmode=transparent,5,Mon Jul 28 13:47:31 GMT 2014,161.49.249.254,photoshop,2,1497,578.0
A1PT63J40GNSZF,www.youtube.com/embed/07ty0EMMMYo?wmode=transparent,1,Sun Jul 27 14:45:17 GMT 2014,65.31.122.52,compubench_rs_ambiant,4,1958,578.0
A1PTX4IB9R34LI,www.youtube.com/embed/n0X8GlADFCk?wmode=transparent,3,Sun Jul 12 15:18:50 PDT 2015,174.134.100.37,compubench_rs_histogram,3,2457,578.0
A1PTX4IB9R34LI,www.youtube.com/embed/SfFxeA4OhyM?wmode=transparent,3,Sun Jul 12 15:19:40 PDT 2015,174.134.100.37,compubench_rs_histogram,2,1497,578.0
A1PTX4IB9R34LI,www.youtube.com/embed/BLhqd4QmCXA?wmode=transparent,4,Sun Jul 12 15:20:23 PDT 2015,174.134.100.37,photoshop,1,1497,578.0
A1PTX4IB9R34LI,www.youtube.com/embed/sM-t1JmRlR8?wmode=transparent,4,Sun Jul 12 15:21:36 PDT 2015,174.134.100.37,epic_citadel,3,2457,578.0
A1PTX4IB9R34LI,www.youtube.com/embed/4QmwhXAp-hU?wmode=transparent,4,Sun Jul 12 15:22:43 PDT 2015,174.134.100.37,epic_citadel,4,1036,578.0
A1PTX4IB9R34LI,www.youtube.com/embed/JteTghabbN4?wmode=transparent,4,Sun Jul 12 15:24:03 PDT 2015,174.134.100.37,youtube,4,1958,578.0
A1PU5VVB72ZP6D,www.youtube.com/embed/cvweDdUL5A0?wmode=transparent,4,Sun Nov 23 15:50:33 GMT 2014,68.175.17.105,epic_citadel,2,1958,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/8BDuYmF2jaM?wmode=transparent,4,Sun Jul 27 16:20:48 GMT 2014,129.115.2.69,compubench_rs_particles,3,1036,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/u89Rv20WCaA?wmode=transparent,5,Sun Jul 27 16:22:41 GMT 2014,129.115.2.69,angry_birds,4,2457,200.0
A1PUCVHX55NMJ4,www.youtube.com/embed/-UhNj0ELzgI?wmode=transparent,4,Sun Jul 27 16:24:10 GMT 2014,129.115.2.69,angry_birds,2,729,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/UFP1QOd4xh8?wmode=transparent,4,Sun Jul 27 16:25:20 GMT 2014,129.115.2.69,youtube,2,1497,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/58qGa8SnJ2A?wmode=transparent,5,Sun Jul 27 16:26:50 GMT 2014,129.115.2.69,chrome_cnn,4,1036,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/c_Kn6GXgCmA?wmode=transparent,2,Sun Jul 27 16:28:02 GMT 2014,129.115.2.69,compubench_rs_julia,3,2457,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/YP1RkENk3S0?wmode=transparent,1,Sun Jul 27 16:29:16 GMT 2014,129.115.2.69,compubench_rs_histogram,4,1958,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/vJuIgfIc3zw?wmode=transparent,1,Sun Jul 27 16:30:17 GMT 2014,129.115.2.69,compubench_rs_histogram,4,729,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/IzDQUheoeLM?wmode=transparent,1,Sun Jul 27 16:31:14 GMT 2014,129.115.2.69,compubench_rs_gaussian,4,1497,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/QyAe75ZJIQw?wmode=transparent,2,Sun Jul 27 16:32:14 GMT 2014,129.115.2.69,compubench_rs_facedetection,3,2457,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/Zlbe4FMwAMg?wmode=transparent,1,Sun Jul 27 16:33:38 GMT 2014,129.115.2.69,compubench_rs_ambiant,3,1036,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/aevgdr23BL0?wmode=transparent,5,Thu Jul 31 21:06:15 GMT 2014,129.115.2.179,photoshop,2,1497,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/bv8AKpN4bFc?wmode=transparent,3,Thu Jul 31 21:07:55 GMT 2014,129.115.2.179,photoshop,2,422,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/_4raFTvkwa8?wmode=transparent,5,Thu Jul 31 21:09:22 GMT 2014,129.115.2.179,gladiator,4,1958,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/WY3V88--3Vg?wmode=transparent,4,Thu Jul 31 21:10:36 GMT 2014,129.115.2.179,gladiator,4,729,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/P8iSVT6OLcM?wmode=transparent,5,Thu Jul 31 21:11:42 GMT 2014,129.115.2.179,epic_citadel,4,2457,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/HMiRW6PR1EA?wmode=transparent,3,Thu Jul 31 21:12:44 GMT 2014,129.115.2.179,compubench_rs_particles,4,729,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/3xmSu7acoH0?wmode=transparent,5,Thu Jul 31 21:13:48 GMT 2014,129.115.2.179,angry_birds,1,1497,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/5MAOlescuzg?wmode=transparent,5,Thu Jul 31 21:14:55 GMT 2014,129.115.2.179,youtube,4,2457,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/UFP1QOd4xh8?wmode=transparent,5,Thu Jul 31 21:16:21 GMT 2014,129.115.2.179,youtube,2,1497,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/9EBdTH97fbE?wmode=transparent,5,Thu Jul 31 21:17:30 GMT 2014,129.115.2.179,chrome_cnn,2,2457,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/n2qaoN40b-U?wmode=transparent,2,Thu Jul 31 21:18:33 GMT 2014,129.115.2.179,compubench_rs_julia,4,2457,462.4
A1PUCVHX55NMJ4,www.youtube.com/embed/n0X8GlADFCk?wmode=transparent,2,Thu Jul 31 21:19:23 GMT 2014,129.115.2.179,compubench_rs_histogram,3,2457,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/0s1E4egHLS8?wmode=transparent,1,Thu Jul 31 21:25:46 GMT 2014,129.115.2.179,compubench_rs_histogram,1,1036,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/0jpIcoorups?wmode=transparent,1,Thu Jul 31 21:26:57 GMT 2014,129.115.2.179,compubench_rs_gaussian,1,1497,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/0Vk4kJpmGqs?wmode=transparent,1,Thu Jul 31 21:27:52 GMT 2014,129.115.2.179,compubench_rs_facedetection,1,1958,578.0
A1PUCVHX55NMJ4,www.youtube.com/embed/DhhumrvNm7M?wmode=transparent,1,Thu Jul 31 21:28:44 GMT 2014,129.115.2.179,compubench_rs_ambiant,2,1497,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/VY4RSTOk1Fw?wmode=transparent,5,Fri Aug 01 23:42:21 GMT 2014,98.203.132.98,compubench_rs_particles,2,1958,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/dMh9l4MuH3M?wmode=transparent,4,Fri Aug 01 23:43:15 GMT 2014,98.203.132.98,angry_birds,3,2457,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/7z111v0ukhE?wmode=transparent,2,Fri Aug 01 23:43:58 GMT 2014,98.203.132.98,compubench_rs_facedetection,4,1497,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/R6YphXynCcc?wmode=transparent,4,Mon Jul 28 03:43:30 GMT 2014,173.160.217.18,photoshop,4,1497,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/EaRwr_HD9HM?wmode=transparent,2,Mon Jul 28 03:44:34 GMT 2014,173.160.217.18,facebook,2,422,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/uAygzgO2OaA?wmode=transparent,5,Mon Jul 28 03:45:50 GMT 2014,173.160.217.18,epic_citadel,4,422,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/2fvVD25XGu0?wmode=transparent,1,Mon Jul 28 03:46:52 GMT 2014,173.160.217.18,compubench_rs_ambiant,1,422,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/pUbT9w5Ynd8?wmode=transparent,4,Mon Jul 28 03:49:04 GMT 2014,173.160.217.18,gladiator,4,422,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/SPT96FBsZgs?wmode=transparent,5,Mon Jul 28 03:50:09 GMT 2014,173.160.217.18,epic_citadel,3,1958,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/Ja6nrFyX-PU?wmode=transparent,4,Sun Jul 27 22:15:45 GMT 2014,98.203.132.98,youtube,1,2457,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/7Ka6BJWxkJY?wmode=transparent,5,Sun Jul 27 22:17:27 GMT 2014,98.203.132.98,chrome_cnn,4,2457,200.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/BQojtOrcjmc?wmode=transparent,3,Sun Jul 27 22:18:55 GMT 2014,98.203.132.98,chrome_cnn,3,1958,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/SXpsnSraMOc?wmode=transparent,2,Sun Jul 27 22:20:05 GMT 2014,98.203.132.98,compubench_rs_julia,2,1958,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/NuTxvmKPLUE?wmode=transparent,2,Sun Jul 27 22:20:58 GMT 2014,98.203.132.98,compubench_rs_histogram,2,1958,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/Wf4z9VCkbf8?wmode=transparent,2,Sun Jul 27 22:21:54 GMT 2014,98.203.132.98,compubench_rs_histogram,4,1036,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/QL7px_pVjFc?wmode=transparent,1,Sun Jul 27 22:22:49 GMT 2014,98.203.132.98,compubench_rs_gaussian,2,1497,578.0
A1PUZFBKO9A4OJ,www.youtube.com/embed/Zlbe4FMwAMg?wmode=transparent,2,Sun Jul 27 22:23:43 GMT 2014,98.203.132.98,compubench_rs_ambiant,3,1036,578.0
A1PVDVEIZ0UHA5,www.youtube.com/embed/WmrUXY2AtJo?wmode=transparent,3,Sun Sep 07 02:03:16 GMT 2014,72.47.160.71,compubench_rs_ambiant,4,422,578.0
A1PVDVEIZ0UHA5,www.youtube.com/embed/WzuUDq_nWvk?wmode=transparent,4,Sun Sep 07 02:04:25 GMT 2014,72.47.160.71,chrome_cnn,1,729,578.0
A1PVDVEIZ0UHA5,www.youtube.com/embed/Gg64dK2Qajw?wmode=transparent,4,Thu Jul 31 01:17:26 GMT 2014,128.194.86.129,chrome_cnn,2,729,578.0
A1PXRRCYYE8BY8,www.youtube.com/embed/00X1coxT30o?wmode=transparent,3,Mon Nov 24 07:37:45 GMT 2014,98.224.108.134,youtube,3,729,578.0
A1PXRRCYYE8BY8,www.youtube.com/embed/00X1coxT30o?wmode=transparent,3,Mon Nov 24 07:37:45 GMT 2014,98.224.108.134,youtube,3,729,578.0
A1PYHFY85SS401,www.youtube.com/embed/ZT-dEdFqZms?wmode=transparent,1,Sun Nov 23 03:07:40 GMT 2014,68.39.21.57,compubench_rs_julia,4,422,578.0
A1PYHFY85SS401,www.youtube.com/embed/p59uRnVow9c?wmode=transparent,2,Sun Nov 23 03:08:40 GMT 2014,68.39.21.57,compubench_rs_particles,4,422,578.0
A1PYHFY85SS401,www.youtube.com/embed/SXpsnSraMOc?wmode=transparent,2,Sun Nov 23 03:10:14 GMT 2014,68.39.21.57,compubench_rs_julia,2,1958,578.0
A1PYHFY85SS401,www.youtube.com/embed/-JzA-c4oshE?wmode=transparent,2,Sun Nov 23 03:11:18 GMT 2014,68.39.21.57,compubench_rs_gaussian,3,729,578.0
A1PYHFY85SS401,www.youtube.com/embed/Q-THm4JMSkA?wmode=transparent,2,Sun Nov 23 03:11:53 GMT 2014,68.39.21.57,compubench_rs_histogram,2,1036,578.0
A1PYHFY85SS401,www.youtube.com/embed/BDg8q3c4R6g?wmode=transparent,3,Sun Nov 23 03:12:26 GMT 2014,68.39.21.57,compubench_rs_ambiant,2,422,578.0
A1Q1W6RIHG7TTJ,www.youtube.com/embed/OGNS8Y641Pk?wmode=transparent,3,Sun Jul 12 20:17:49 PDT 2015,72.129.131.162,compubench_rs_histogram,8,2100,578.0
A1Q4YI26MQV3AY,www.youtube.com/embed/qrspsbGLWtY?wmode=transparent,4,Sun Nov 23 21:54:02 GMT 2014,67.191.18.253,facebook,4,2457,320.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/00X1coxT30o?wmode=transparent,4,Fri Sep 12 05:03:09 GMT 2014,24.18.255.196,youtube,3,729,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/mRIfKiOIKLA?wmode=transparent,1,Mon Jul 28 14:11:56 GMT 2014,24.121.53.85,facebook,1,1497,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/XlsfLZEE0Ns?wmode=transparent,5,Sun Jul 12 14:54:11 PDT 2015,75.183.15.11,gladiator,1,2457,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/Z1lRT0YuPxw?wmode=transparent,5,Sun Jul 12 14:56:42 PDT 2015,24.18.255.196,chrome_cnn,3,422,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/sM-t1JmRlR8?wmode=transparent,5,Sun Jul 12 14:57:56 PDT 2015,24.18.255.196,epic_citadel,3,2457,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/T25_PykihVE?wmode=transparent,4,Sun Jul 12 14:59:16 PDT 2015,24.18.255.196,photoshop,4,1958,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/CHmMDerQbJ4?wmode=transparent,2,Sun Jul 12 15:28:18 PDT 2015,75.128.126.88,compubench_rs_gaussian,3,1958,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/EVCvVQ3VMWg?wmode=transparent,4,Sun Jul 12 15:29:36 PDT 2015,24.18.255.196,compubench_rs_histogram,3,1497,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/194-Qt8Vl64?wmode=transparent,4,Sun Jul 27 12:47:35 GMT 2014,24.121.146.39,compubench_rs_facedetection,3,1958,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/CHmMDerQbJ4?wmode=transparent,3,Sun Jul 27 12:48:58 GMT 2014,24.121.146.39,compubench_rs_gaussian,3,1958,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/AIGq-mgTooM?wmode=transparent,2,Sun Jul 27 12:50:10 GMT 2014,24.121.146.39,compubench_rs_ambiant,1,2457,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/Sn0QyjFaNOg?wmode=transparent,3,Sun Jul 27 12:51:17 GMT 2014,24.121.146.39,compubench_rs_histogram,1,1497,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/JCSaQqilRmU?wmode=transparent,2,Sun Jul 27 12:52:14 GMT 2014,24.121.146.39,compubench_rs_julia,3,422,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/SXpsnSraMOc?wmode=transparent,4,Sun Jul 27 12:53:19 GMT 2014,24.121.146.39,compubench_rs_julia,2,1958,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/6XwSOGasFBA?wmode=transparent,4,Sun Jul 27 12:54:17 GMT 2014,24.121.146.39,chrome_cnn,2,1036,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/EfDFcct5tH8?wmode=transparent,4,Sun Jul 27 12:55:26 GMT 2014,24.121.146.39,chrome_cnn,4,2457,389.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/JteTghabbN4?wmode=transparent,5,Sun Jul 27 12:56:35 GMT 2014,24.121.146.39,youtube,4,1958,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/u89Rv20WCaA?wmode=transparent,4,Sun Jul 27 12:59:32 GMT 2014,24.121.146.39,angry_birds,4,2457,200.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/o_S9OM-07ws?wmode=transparent,4,Sun Jul 27 13:01:03 GMT 2014,24.121.146.39,compubench_rs_particles,1,2457,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/4vaLf-8zikg?wmode=transparent,4,Sun Nov 23 02:00:45 GMT 2014,24.18.255.196,youtube,3,2457,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/BLhqd4QmCXA?wmode=transparent,3,Sun Nov 23 02:02:04 GMT 2014,24.18.255.196,photoshop,1,1497,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/EVCvVQ3VMWg?wmode=transparent,4,Sun Nov 23 02:04:00 GMT 2014,24.18.255.196,compubench_rs_histogram,3,1497,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/yp3cmzh95H0?wmode=transparent,1,Sun Nov 23 02:05:05 GMT 2014,24.18.255.196,compubench_rs_facedetection,1,422,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/wX5hplJuHq4?wmode=transparent,4,Sun Nov 23 02:05:58 GMT 2014,24.18.255.196,gladiator,2,1497,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/fXmttUrf6fQ?wmode=transparent,4,Sun Nov 23 02:09:35 GMT 2014,24.18.255.196,compubench_rs_histogram,4,422,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/W1K_S52UWx4?wmode=transparent,2,Sun Nov 23 02:10:28 GMT 2014,24.18.255.196,compubench_rs_ambiant,1,1958,578.0
A1Q6IR9E7MW3BM,www.youtube.com/embed/qrspsbGLWtY?wmode=transparent,4,Sun Nov 23 02:11:24 GMT 2014,24.18.255.196,facebook,4,2457,320.0
A1Q9UXA1K3MFQO,www.youtube.com/embed/vJuIgfIc3zw?wmode=transparent,1,Sun Nov 23 01:05:18 GMT 2014,75.72.75.198,compubench_rs_histogram,4,729,578.0
A1Q9UXA1K3MFQO,www.youtube.com/embed/T25_PykihVE?wmode=transparent,4,Sun Nov 23 01:06:16 GMT 2014,75.72.75.198,photoshop,4,1958,578.0
A1Q9UXA1K3MFQO,www.youtube.com/embed/6EFKHkksLPU?wmode=transparent,2,Sun Nov 23 01:08:58 GMT 2014,75.72.75.198,facebook,4,422,578.0
A1Q9UXA1K3MFQO,www.youtube.com/embed/8S55JCf79LM?wmode=transparent,5,Sun Nov 23 01:09:17 GMT 2014,75.72.75.198,angry_birds,3,1497,578.0
A1Q9UXA1K3MFQO,www.youtube.com/embed/YxbMO4vr5S4?wmode=transparent,4,Sun Nov 23 01:10:36 GMT 2014,75.72.75.198,chrome_cnn,1,1036,578.0
A1Q9UXA1K3MFQO,www.youtube.com/embed/EpJUfumEnAg?wmode=transparent,5,Sun Nov 23 01:13:31 GMT 2014,75.72.75.198,compubench_rs_particles,3,1958,578.0
A1Q9UXA1K3MFQO,www.youtube.com/embed/S2BYnAASYz8?wmode=transparent,,Sun Nov 23 01:15:09 GMT 2014,75.72.75.198,angry_birds,2,2457,578.0
A1Q9UXA1K3MFQO,www.youtube.com/embed/9eRXezTdvyc?wmode=transparent,3,Sun Nov 23 01:15:23 GMT 2014,75.72.75.198,compubench_rs_particles,1,422,578.0
A1QASNMKLIRXV6,www.youtube.com/embed/ucFoF4jGEzw?wmode=transparent,3,Sun Nov 23 12:10:13 GMT 2014,194.214.164.53,photoshop,3,422,578.0
A1QB18WBQOM9FF,www.youtube.com/embed/ryztopLe1mU?wmode=transparent,4,Thu Jul 31 02:31:48 GMT 2014,71.194.185.172,photoshop,2,729,578.0
A1QB18WBQOM9FF,www.youtube.com/embed/mRIfKiOIKLA?wmode=transparent,2,Thu Jul 31 02:34:20 GMT 2014,71.194.185.172,facebook,1,1497,578.0
A1QB18WBQOM9FF,www.youtube.com/embed/jxnsR_lT8yE?wmode=transparent,5,Thu Jul 31 02:34:29 GMT 2014,71.194.185.172,gladiator,4,2457,578.0
A1QB18WBQOM9FF,www.youtube.com/embed/UFnT_vYdwJQ?wmode=transparent,5,Thu Jul 31 02:34:33 GMT 2014,71.194.185.172,facebook,4,2457,389.0
A1QB18WBQOM9FF,www.youtube.com/embed/P6h8vnmyZMg?wmode=transparent,5,Thu Jul 31 02:36:08 GMT 2014,71.194.185.172,facebook,3,1036,578.0
A1QB18WBQOM9FF,www.youtube.com/embed/HMiRW6PR1EA?wmode=transparent,3,Thu Jul 31 02:36:11 GMT 2014,71.194.185.172,compubench_rs_particles,4,729,578.0
A1QB18WBQOM9FF,www.youtube.com/embed/S2BYnAASYz8?wmode=transparent,5,Thu Jul 31 02:36:14 GMT 2014,71.194.185.172,angry_birds,2,2457,578.0
A1QB18WBQOM9FF,www.youtube.com/embed/FRIkU6cIjI0?wmode=transparent,5,Thu Jul 31 02:36:18 GMT 2014,71.194.185.172,youtube,1,1958,578.0
A1QB18WBQOM9FF,www.youtube.com/embed/p4-nAQuQ920?wmode=transparent,4,Thu Jul 31 02:36:21 GMT 2014,71.194.185.172,chrome_cnn,3,2457,578.0
A1QB18WBQOM9FF,www.youtube.com/embed/e7I6ExGnSmY?wmode=transparent,4,Thu Jul 31 02:43:16 GMT 2014,71.194.185.172,chrome_cnn,2,422,578.0
A1QB18WBQOM9FF,www.youtube.com/embed/n2qaoN40b-U?wmode=transparent,3,Thu Jul 31 02:43:18 GMT 2014,71.194.185.172,compubench_rs_julia,4,2457,462.4
A1QB18WBQOM9FF,www.youtube.com/embed/yDXKznmrFZE?wmode=transparent,5,Thu Jul 31 02:43:20 GMT 2014,71.194.185.172,compubench_rs_histogram,4,2457,389.0
A1QB18WBQOM9FF,www.youtube.com/embed/EMaZ5dROl7o?wmode=transparent,4,Thu Jul 31 02:43:22 GMT 2014,71.194.185.172,compubench_rs_histogram,3,729,578.0
A1QB18WBQOM9FF,www.youtube.com/embed/TIu079wpgek?wmode=transparent,2,Thu Jul 31 02:47:32 GMT 2014,71.194.185.172,compubench_rs_gaussian,2,1036,578.0
A1QB18WBQOM9FF,www.youtube.com/embed/-DBtkTRVj9Q?wmode=transparent,2,Thu Jul 31 02:47:34 GMT 2014,71.194.185.172,compubench_rs_facedetection,4,2457,462.4
A1QB18WBQOM9FF,www.youtube.com/embed/BcW9sQ_cANE?wmode=transparent,2,Thu Jul 31 02:47:36 GMT 2014,71.194.185.172,compubench_rs_ambiant,4,2457,200.0
A1QB18WBQOM9FF,www.youtube.com/embed/efpPpFpKh68?wmode=transparent,3,Tue Jul 29 02:01:41 GMT 2014,71.194.185.172,compubench_rs_particles,4,2457,320.0
A1QEXQI95RGNPP,www.youtube.com/embed/ryztopLe1mU?wmode=transparent,2,Thu Jul 31 05:03:09 GMT 2014,70.198.131.224,photoshop,2,729,578.0
A1QEXQI95RGNPP,www.youtube.com/embed/5Bm7firiRMY?wmode=transparent,1,Thu Jul 31 05:06:17 GMT 2014,70.198.131.224,facebook,1,729,578.0
A1QEXQI95RGNPP,www.youtube.com/embed/XlsfLZEE0Ns?wmode=transparent,4,Thu Jul 31 05:08:16 GMT 2014,70.198.131.224,gladiator,1,2457,578.0
A1QEXQI95RGNPP,www.youtube.com/embed/7a6u0_-8ox0?wmode=transparent,4,Thu Jul 31 05:09:41 GMT 2014,70.198.131.224,gladiator,2,729,578.0
A1QEXQI95RGNPP,www.youtube.com/embed/P8iSVT6OLcM?wmode=transparent,5,Thu Jul 31 05:10:43 GMT 2014,70.198.131.224,epic_citadel,4,2457,578.0
A1QEXQI95RGNPP,www.youtube.com/embed/XYJ7g9Buf1E?wmode=transparent,4,Thu Jul 31 05:12:22 GMT 2014,70.198.131.224,compubench_rs_particles,1,1036,578.0
A1QEXQI95RGNPP,www.youtube.com/embed/DJ01bBJVQ0s?wmode=transparent,4,Thu Jul 31 05:13:39 GMT 2014,70.198.131.224,compubench_rs_particles,1,729,578.0
A1QEXQI95RGNPP,www.youtube.com/embed/iqruRSga0Zg?wmode=transparent,5,Thu Jul 31 05:14:36 GMT 2014,70.198.131.224,youtube,4,2457,200.0
